# Radius Velocity Satellites Factor
76.076104 20.751154 7.000000 5.330526
110.689601 16.307164 6.000000 5.401664
94.569593 22.255799 2.000000 3.847650
114.249394 22.265907 2.000000 3.902141
91.750923 23.299300 7.000000 2.327956
112.306439 22.020428 3.000000 6.292284
86.822576 22.295785 4.000000 4.101488
105.681557 21.685894 3.000000 5.292134
86.751901 20.631733 3.000000 4.274429
78.403864 23.088097 4.000000 5.545904
128.890821 22.124395 6.000000 4.101135
113.735713 17.818575 0.000000 9.162831
112.623157 21.821271 2.000000 3.129396
124.794816 22.243621 5.000000 4.321900
127.507119 23.397869 2.000000 4.893370
142.036163 22.262555 5.000000 5.990237
76.166316 22.591773 4.000000 2.905462
75.650573 19.231505 3.000000 1.759326
86.260181 21.581573 5.000000 5.036871
97.012244 18.800457 3.000000 2.418330
98.156365 22.095739 1.000000 4.949222
83.181913 18.783025 6.000000 5.784490
95.904525 16.464838 6.000000 5.459750
64.918834 19.941955 5.000000 4.200127
80.841882 20.308795 1.000000 1.755158
83.592005 19.885644 1.000000 2.996906
118.578041 23.727048 3.000000 3.564700
43.746939 21.826999 4.000000 5.137319
90.728561 19.975588 2.000000 3.656269
86.345078 21.774384 7.000000 2.795552
77.790947 19.524123 5.000000 5.246698
108.771994 24.412012 5.000000 3.241984
79.200878 19.114264 4.000000 6.112176
129.785871 19.137123 4.000000 3.052868
116.760693 22.268212 3.000000 4.655198
75.086205 19.937227 10.000000 6.708287
74.128571 20.534410 5.000000 3.575792
51.401082 19.145587 4.000000 5.080635
97.899055 22.913721 2.000000 8.565900
108.012961 23.155446 2.000000 7.228592
66.053224 23.571278 6.000000 1.044845
80.386528 19.541678 3.000000 4.241100
80.636698 18.517654 6.000000 4.656633
95.806608 23.725261 2.000000 3.609669
86.730357 18.586082 6.000000 2.693543
78.115764 22.540649 2.000000 3.881231
127.158619 22.096569 5.000000 0.471076
87.409822 21.498061 3.000000 5.794725
75.538156 24.509997 3.000000 3.750264
68.312488 19.104119 3.000000 3.971313
75.020341 20.600539 1.000000 5.111231
80.741394 21.463615 6.000000 3.672686
91.997163 20.185241 3.000000 4.283849
69.168764 21.621212 1.000000 9.402625
77.715207 21.861246 4.000000 5.366960
66.662684 23.457048 7.000000 5.101638
79.583084 17.329897 2.000000 7.398620
107.956045 19.761745 3.000000 5.320533
85.378460 22.920313 0.000000 3.930685
109.066840 19.634599 5.000000 5.697201
93.169362 24.363352 3.000000 2.937278
101.157312 22.859600 3.000000 3.784832
78.837450 20.830836 2.000000 1.329707
95.052349 17.150354 5.000000 2.368538
106.622244 20.449320 9.000000 6.551096
88.611353 17.969019 4.000000 9.272884
118.381684 20.182848 4.000000 4.879848
99.844897 18.243423 5.000000 3.036712
110.149783 21.031158 2.000000 4.379049
138.061184 18.774636 4.000000 5.169217
79.563994 20.944875 3.000000 2.377442
112.978352 21.773886 3.000000 8.008090
98.354061 18.966044 4.000000 4.397385
91.497275 19.145799 6.000000 5.752917
76.325333 17.575669 3.000000 1.154365
118.546296 20.353693 5.000000 1.834402
106.117185 19.633634 1.000000 6.542695
61.404275 19.915689 4.000000 6.649977
61.363950 19.874861 5.000000 4.925819
108.398962 24.476459 1.000000 3.055123
90.946501 21.050002 5.000000 3.615766
58.038488 22.120068 2.000000 7.841308
98.437959 18.824476 3.000000 3.909805
90.848592 20.488137 2.000000 8.960689
67.004839 19.985824 1.000000 5.418037
64.472268 19.404256 4.000000 6.662692
92.625722 20.963890 4.000000 6.131680
109.261979 23.579541 4.000000 3.628587
97.353816 20.115717 3.000000 1.741548
122.474174 20.422583 0.000000 7.501503
101.225974 19.341917 6.000000 4.645435
90.540250 21.675185 5.000000 4.408660
112.976764 24.601722 5.000000 4.079885
85.423248 21.522693 4.000000 5.237415
75.850896 19.637968 6.000000 3.264452
101.145898 19.446503 5.000000 3.840124
95.097647 22.629397 4.000000 4.186815
99.898222 24.417186 4.000000 3.292532
77.651107 19.919388 3.000000 4.131359
89.802580 20.143952 6.000000 4.662940
137.327008 20.932287 5.000000 8.440170
46.423482 19.948528 2.000000 4.191567
122.770595 17.557979 2.000000 4.096560
96.398909 19.450610 4.000000 4.554323
82.828473 20.772465 2.000000 1.937767
70.535813 24.555128 4.000000 6.644100
83.678420 16.805947 1.000000 6.560941
104.668536 18.100093 5.000000 3.661568
71.068206 19.464739 8.000000 2.281754
115.379809 19.758636 5.000000 8.434368
115.995898 25.221722 6.000000 3.875177
58.885910 20.104895 4.000000 4.257665
70.249349 25.300534 5.000000 4.429038
61.356134 24.048595 2.000000 1.925183
109.547951 21.157403 3.000000 2.157730
74.922483 19.481465 2.000000 5.227689
84.403866 23.873260 2.000000 3.391758
85.502746 16.562276 1.000000 5.580739
99.819225 20.354035 4.000000 6.057355
86.395127 18.995644 5.000000 4.479859
96.632146 23.088321 2.000000 6.449572
70.097782 17.723542 5.000000 5.926048
73.096254 22.179238 5.000000 1.260067
81.129909 19.590609 2.000000 3.151074
104.412804 20.343978 1.000000 2.469832
88.439068 21.660218 6.000000 4.216327
101.275980 22.776180 4.000000 5.464760
114.238230 22.705651 3.000000 1.514118
84.542064 20.384984 5.000000 5.085358
102.234258 18.668674 3.000000 5.051046
93.696840 20.827929 5.000000 8.649517
96.731911 21.173005 3.000000 6.709245
85.798804 20.315096 2.000000 3.644654
89.040380 22.506722 1.000000 2.311103
75.580042 23.787023 8.000000 6.325707
97.111469 18.054982 1.000000 5.789061
88.312335 20.879572 2.000000 5.659245
51.880385 20.624204 6.000000 7.614492
96.573149 18.530800 4.000000 8.158827
81.171123 21.230966 2.000000 8.193220
118.614297 20.952571 2.000000 2.420319
89.878164 20.276555 2.000000 1.571003
93.555673 19.897328 6.000000 3.319588
101.048681 24.629713 5.000000 1.693104
66.809191 19.292731 2.000000 2.404974
96.208353 20.544993 7.000000 4.095192
74.216159 22.611246 3.000000 3.002511
96.449893 24.934455 3.000000 5.188249
127.999002 20.159640 8.000000 1.570389
107.716178 20.849609 4.000000 4.124063
89.151811 24.811237 3.000000 1.879262
56.558828 22.427100 3.000000 6.571347
103.554609 24.617484 2.000000 5.798552
79.895876 25.152023 5.000000 6.352577
82.662423 19.837880 9.000000 5.849754
78.708417 17.198700 0.000000 2.987072
61.036614 28.398683 1.000000 2.569599
83.549242 20.804975 4.000000 8.141874
99.115511 22.051421 1.000000 5.725648
88.585440 24.303691 2.000000 7.623398
103.359208 22.358928 3.000000 4.945710
113.706346 18.812725 4.000000 2.081299
101.233310 25.227462 2.000000 0.727551
104.586722 23.599713 2.000000 4.427984
49.673589 19.015730 3.000000 3.037036
104.694895 22.596452 3.000000 5.209671
56.845960 19.956057 3.000000 6.176450
104.449709 22.516869 4.000000 2.514048
79.638949 19.324633 4.000000 7.592365
71.382326 20.177657 3.000000 3.256454
113.198036 22.851072 4.000000 3.449291
54.895735 19.720824 4.000000 7.236815
79.308135 23.574764 2.000000 3.824524
75.244545 22.689409 11.000000 6.957292
92.994818 23.046989 2.000000 2.543291
61.109269 25.735640 7.000000 6.201480
123.485233 20.907278 1.000000 5.468863
75.466619 23.130864 2.000000 7.988260
61.418953 20.656376 6.000000 5.087782
85.441810 21.211754 5.000000 4.335367
94.899019 24.963001 0.000000 3.646869
68.329156 21.825388 2.000000 3.755114
67.868461 20.395886 6.000000 9.065481
111.618293 22.298846 3.000000 3.306426
74.868199 22.478185 5.000000 6.929944
73.807178 15.586580 6.000000 1.565635
76.548694 20.976674 2.000000 7.434035
88.006350 16.497762 4.000000 4.468321
83.818574 20.046552 5.000000 6.745252
86.051659 18.620493 3.000000 5.105178
76.294258 21.876620 5.000000 5.164424
122.038928 25.036585 6.000000 2.154308
71.599472 19.023509 3.000000 5.908589
76.090220 21.759960 2.000000 6.293409
70.010143 22.207909 1.000000 4.143018
119.614463 18.355618 0.000000 5.917210
91.685334 20.173482 3.000000 3.556073
94.854616 20.633213 9.000000 0.972325
118.209470 22.571394 6.000000 5.935151
71.110016 22.763269 2.000000 7.139845
93.916536 20.202858 5.000000 3.174949
49.971227 15.952012 0.000000 3.646022
62.169826 17.478692 5.000000 1.149049
81.862061 22.181405 5.000000 6.546819
86.031457 24.491406 5.000000 5.263743
55.566683 18.858952 2.000000 2.957011
67.553076 19.748864 9.000000 2.092859
102.324516 19.914273 6.000000 1.480457
75.789800 24.575458 1.000000 1.350332
75.023958 17.447526 8.000000 4.659958
67.637050 21.638372 6.000000 2.993937
101.025099 21.760148 1.000000 8.728375
79.920835 22.142433 4.000000 3.629332
101.637745 23.547056 6.000000 4.438622
72.324846 24.459973 5.000000 4.388614
108.541617 22.844045 1.000000 3.326573
69.046426 19.107807 2.000000 3.393139
107.462017 19.447696 2.000000 0.282648
80.300501 20.138332 6.000000 6.768315
76.692641 22.463953 6.000000 2.816464
132.240590 21.663517 6.000000 1.082243
97.093109 18.974377 4.000000 5.952298
124.412276 21.019930 5.000000 6.009128
110.185357 22.095451 7.000000 8.809370
69.193975 20.350168 0.000000 3.942780
120.945535 22.976111 1.000000 2.646045
100.994165 21.949629 3.000000 8.506160
64.051680 19.676820 1.000000 6.291638
81.190523 22.437780 6.000000 2.548306
65.601879 24.796998 3.000000 2.345655
127.544793 25.446960 9.000000 5.716303
86.015431 22.633431 4.000000 6.831697
48.567629 20.316632 2.000000 1.955874
101.228719 21.090322 1.000000 3.102581
82.728536 18.652893 4.000000 3.392271
58.372861 19.883284 6.000000 7.473379
103.970709 24.285376 4.000000 0.635108
68.970221 22.920123 6.000000 2.026892
89.204506 20.540832 4.000000 3.960509
45.526506 21.537473 4.000000 4.873736
98.020115 21.670356 3.000000 4.950181
117.971008 19.656007 7.000000 2.466462
59.026553 19.080382 4.000000 3.561838
92.016132 22.964356 1.000000 2.043830
82.095822 20.298217 0.000000 5.285855
110.075841 22.078438 2.000000 4.272142
89.233965 20.751608 3.000000 4.387837
89.099452 15.940683 2.000000 3.578039
131.525150 16.236034 2.000000 1.792693
95.170332 19.198627 5.000000 1.975397
85.646974 20.426134 3.000000 2.370768
108.083353 18.056345 3.000000 3.098943
104.954428 23.710677 5.000000 2.298524
99.799220 23.670747 5.000000 6.278198
50.909717 19.373457 5.000000 7.784206
74.346237 17.801319 3.000000 3.283395
77.207553 22.169769 7.000000 6.708265
84.529206 23.278949 3.000000 5.158217
77.266576 23.441641 2.000000 6.419670
88.342113 21.599973 5.000000 2.933434
87.376098 23.130301 5.000000 1.263543
100.532200 17.733850 2.000000 3.247898
121.388520 17.623291 4.000000 2.677763
84.867258 20.052197 4.000000 4.141757
81.062100 22.092943 7.000000 9.287408
59.481021 21.680513 4.000000 4.255221
81.794486 24.674308 5.000000 5.592539
77.276050 20.352894 3.000000 2.097431
126.473334 20.900760 3.000000 0.805696
74.132088 21.054028 2.000000 5.151698
74.141288 21.338727 3.000000 5.058708
98.845377 21.268659 5.000000 4.796389
65.291797 21.884684 7.000000 2.535715
115.405037 17.292416 2.000000 4.963839
67.900333 20.718699 2.000000 2.372734
79.941194 24.031613 5.000000 7.724029
74.079111 21.194421 6.000000 2.476901
49.612704 18.651665 3.000000 1.506739
86.101094 21.740154 3.000000 7.753182
70.525518 21.395539 8.000000 0.588109
87.667667 19.442305 7.000000 5.102081
113.195915 18.623347 7.000000 3.722126
102.601642 21.818680 11.000000 4.420322
75.950172 21.051927 5.000000 8.896781
62.741612 18.124113 2.000000 5.026104
125.030206 22.813636 4.000000 0.427204
68.973079 21.674926 3.000000 6.986670
73.723703 19.378319 5.000000 4.676582
46.995578 21.236508 1.000000 8.666375
86.271333 21.921083 7.000000 4.011094
59.057172 19.900645 2.000000 3.013893
73.976495 21.739223 5.000000 5.411602
94.355773 23.759620 8.000000 3.855244
116.171574 22.203245 4.000000 5.453064
113.530475 20.383706 4.000000 2.849986
86.197981 22.373691 4.000000 5.071560
90.755333 24.078060 3.000000 8.937372
58.588248 21.992421 5.000000 5.178871
98.335231 21.439788 2.000000 2.353645
71.770806 21.216713 3.000000 3.547431
104.600214 21.064271 3.000000 6.646315
94.410004 21.958193 3.000000 6.044395
68.371643 22.536905 1.000000 6.135070
77.076830 19.814714 1.000000 2.515418
66.601496 22.513283 7.000000 4.382431
116.872093 21.948188 2.000000 3.194710
72.615615 23.977611 8.000000 3.895505
86.001258 19.528658 7.000000 3.339539
63.060808 20.661753 7.000000 3.748582
73.874175 21.407310 1.000000 3.913904
124.014622 20.927578 1.000000 2.871712
40.663416 18.309878 2.000000 2.804277
81.288298 17.275649 4.000000 3.081455
79.364292 21.951612 2.000000 3.954374
78.628065 22.321148 3.000000 7.018127
74.523339 18.455386 2.000000 1.451293
111.920635 20.128229 4.000000 4.382797
93.515940 19.639715 3.000000 5.482214
87.564478 20.457956 2.000000 4.788229
83.237080 22.145360 2.000000 3.609816
80.768923 19.549124 1.000000 6.809768
86.621940 19.486075 6.000000 2.659463
93.419610 20.328435 5.000000 2.826279
77.704414 21.119955 6.000000 4.534867
91.829744 22.578686 2.000000 1.109639
96.869075 18.673657 0.000000 3.405242
61.409959 16.586745 4.000000 4.962067
94.131175 19.695258 5.000000 5.243180
101.699894 22.828684 8.000000 7.502076
72.203131 17.553926 2.000000 2.873452
107.102239 21.289578 6.000000 3.957521
104.454534 20.326973 3.000000 1.042848
43.696944 19.829600 3.000000 8.866557
88.946901 21.632872 4.000000 4.976648
109.162675 19.421540 3.000000 5.451218
100.918507 20.217684 6.000000 8.824264
126.122124 22.534816 2.000000 3.296055
119.603237 20.993698 6.000000 3.404132
71.726991 19.859423 5.000000 5.941703
141.010711 23.541992 4.000000 2.634839
123.739399 21.255632 2.000000 6.454857
90.500957 24.603135 3.000000 4.901213
101.488902 20.975250 5.000000 3.479311
82.288781 21.390467 1.000000 3.837251
96.654076 22.183521 6.000000 2.906044
81.341119 22.177562 2.000000 5.157495
102.473698 19.982234 4.000000 1.348021
78.990956 20.840659 4.000000 5.093845
86.946817 21.963098 3.000000 7.821713
80.628649 22.598597 4.000000 2.342865
116.579028 19.456577 3.000000 2.834699
99.940244 23.654446 2.000000 3.690754
85.583288 18.215089 8.000000 1.905971
65.261377 21.514104 1.000000 9.324301
95.501182 20.585714 4.000000 3.138831
114.845530 20.809353 1.000000 7.109634
78.560370 22.940983 3.000000 6.645797
118.881306 18.639161 3.000000 0.958775
116.944085 24.731477 4.000000 5.653976
82.391355 20.625747 9.000000 5.887799
75.474307 19.800336 5.000000 3.095082
73.753981 18.683464 9.000000 4.266902
122.119148 19.630307 3.000000 3.765113
103.100251 20.991723 4.000000 1.902670
92.147641 23.280849 6.000000 3.348191
79.233240 18.774568 3.000000 6.145925
88.220159 19.321049 3.000000 2.089870
115.496985 20.829776 4.000000 9.044485
79.253347 22.183612 5.000000 7.870900
83.000995 20.674150 2.000000 6.193235
105.917513 22.271153 1.000000 5.028603
68.441140 22.630017 3.000000 4.555293
103.181077 20.169128 5.000000 8.168601
95.301345 24.127098 3.000000 2.491713
82.872706 22.475672 3.000000 5.171836
111.502906 21.315396 5.000000 4.444338
86.192534 19.495651 4.000000 4.939837
77.934005 20.184801 4.000000 2.151367
121.251921 17.990825 4.000000 3.038490
68.036205 21.803079 4.000000 5.065955
97.371894 21.207109 3.000000 3.698185
78.218018 19.050842 5.000000 2.459304
82.898156 18.564205 1.000000 4.714357
82.218638 19.592904 6.000000 3.266482
139.448854 18.436223 7.000000 2.812439
89.964789 17.807641 5.000000 3.908194
87.394664 18.409137 3.000000 6.202207
64.966293 23.503782 6.000000 5.650718
98.807311 25.090268 3.000000 4.968205
90.344224 21.363853 2.000000 3.215647
77.675677 19.345181 6.000000 1.966408
93.668434 19.536960 0.000000 5.066385
125.297066 20.869533 4.000000 8.035371
76.461099 20.883369 2.000000 7.615033
91.116890 22.654067 5.000000 3.736149
67.147494 20.358990 1.000000 8.044948
114.882072 19.920783 0.000000 4.003613
100.011615 19.004643 8.000000 6.970833
117.789090 20.362589 6.000000 2.859919
104.158688 19.847943 5.000000 5.908464
64.542493 18.747652 4.000000 9.026520
73.782906 17.757260 9.000000 7.241148
66.886280 16.868301 7.000000 4.262656
69.929621 21.554124 4.000000 7.139138
96.316815 19.573394 3.000000 2.264871
91.671760 15.608080 2.000000 3.176838
98.090897 24.459567 3.000000 7.600275
91.225179 18.661780 12.000000 3.284971
134.882849 20.028339 7.000000 6.720933
63.865803 21.165411 3.000000 3.686510
104.168980 21.359568 4.000000 4.386641
97.311360 16.654977 4.000000 6.351380
80.548041 21.695688 6.000000 5.313137
68.069075 16.879004 5.000000 4.195469
89.160345 19.822804 4.000000 6.002541
76.148649 19.091153 1.000000 2.724718
77.426494 19.561878 3.000000 3.725436
106.031102 19.249872 1.000000 5.290163
91.888130 22.711805 4.000000 9.239487
116.661102 20.698602 2.000000 4.105812
86.217304 20.743888 4.000000 2.947002
106.938312 19.548135 3.000000 3.429498
92.430040 21.699366 1.000000 1.352025
106.836818 20.281141 6.000000 5.386355
100.044732 27.101612 3.000000 4.997902
84.244018 20.107168 4.000000 5.119833
76.878835 22.340788 4.000000 1.217683
79.072462 22.955836 7.000000 6.169681
68.706381 20.348111 4.000000 2.058397
120.137999 22.029859 6.000000 7.053636
87.496946 21.414220 5.000000 6.627697
69.984952 22.769736 3.000000 4.653244
56.298941 18.236714 3.000000 0.380795
84.702582 20.671241 5.000000 5.960615
55.761106 20.203715 3.000000 2.713082
116.874804 24.092706 3.000000 4.243452
99.646616 23.910015 5.000000 4.054336
55.205071 21.139371 6.000000 5.368471
29.434343 23.759582 3.000000 3.863151
93.696803 25.124140 0.000000 2.630712
72.808157 22.435077 4.000000 1.374815
48.541607 22.206667 3.000000 6.157608
82.578932 21.715796 5.000000 4.343498
77.008291 22.387956 5.000000 2.623601
104.677829 22.784726 7.000000 2.365209
116.436964 15.796698 3.000000 7.238105
102.225537 20.640200 1.000000 1.650398
81.564100 20.192563 4.000000 2.839120
102.728561 19.248923 4.000000 5.793203
85.913222 19.878469 5.000000 5.412465
72.156957 19.714792 6.000000 5.718564
122.946027 22.030752 4.000000 3.573452
88.129543 19.982398 5.000000 8.308025
98.597766 19.826184 6.000000 3.525495
71.338346 22.418872 1.000000 7.489938
86.401875 17.270068 3.000000 4.697163
117.367242 17.651484 5.000000 5.787063
93.748685 23.946998 3.000000 2.129045
61.479671 20.532493 3.000000 1.425193
74.369863 23.594106 4.000000 3.692647
99.919996 19.285714 2.000000 7.630425
124.100617 22.264637 4.000000 7.213214
74.907565 20.329056 8.000000 1.233511
87.266877 22.906958 1.000000 6.848127
63.229650 23.311809 3.000000 4.020925
108.759007 23.063162 4.000000 2.789984
103.773534 19.492310 3.000000 3.998368
74.823566 22.608996 4.000000 1.520288
114.941198 21.702510 2.000000 1.834075
119.090695 20.173587 7.000000 6.598936
48.528270 20.808939 2.000000 5.740825
66.142273 22.819658 2.000000 8.725372
84.016636 21.647854 3.000000 7.157351
120.574669 22.623515 2.000000 2.585504
88.587208 20.134229 3.000000 2.385805
92.110833 23.716952 3.000000 6.426546
93.579377 22.238640 3.000000 2.920675
100.066029 23.326060 3.000000 7.883705
78.036527 24.125451 0.000000 1.584259
143.445639 19.224886 1.000000 2.767834
68.218214 20.654676 4.000000 5.040031
109.090270 20.613889 2.000000 3.489879
79.803376 23.093851 4.000000 3.049648
86.554194 21.997769 6.000000 4.236549
91.544024 23.191105 3.000000 2.929930
101.820131 21.075809 2.000000 9.312858
105.197998 22.974423 2.000000 1.532748
85.249606 20.688726 2.000000 2.298897
96.525228 21.751635 5.000000 7.157338
108.404439 18.916662 3.000000 6.830124
79.282165 21.143198 7.000000 7.503865
100.178574 19.701648 3.000000 2.209065
116.550007 19.431345 5.000000 1.139726
109.875729 22.392864 5.000000 4.790020
78.504138 20.217994 5.000000 5.174250
68.269158 20.207608 4.000000 5.135244
111.016822 22.890333 4.000000 4.486500
120.847871 23.395461 2.000000 8.078487
86.875982 21.873541 3.000000 4.247123
78.411933 19.377953 2.000000 6.226359
133.705989 21.066695 5.000000 3.083864
88.488522 19.343897 3.000000 7.380044
72.678364 21.638468 7.000000 4.089251
54.352415 25.498333 7.000000 4.941376
78.174391 20.413817 1.000000 9.351972
84.678373 20.011546 8.000000 4.372733
104.159654 19.235888 4.000000 2.827512
74.085469 22.707181 2.000000 3.797566
79.251731 21.068892 8.000000 2.067469
134.903814 22.953129 2.000000 6.768932
105.424718 20.277177 7.000000 8.062398
72.629103 22.798196 2.000000 3.567002
81.424264 19.596082 4.000000 3.177231
101.310543 22.457992 5.000000 2.708216
96.429266 16.868939 4.000000 2.583954
81.205782 21.979135 9.000000 6.509139
96.374803 19.689609 6.000000 5.279337
99.858302 21.192448 7.000000 3.334636
82.662357 22.768647 6.000000 0.576305
120.291718 16.546988 3.000000 7.922931
104.136647 17.002083 6.000000 4.867800
97.781810 22.993886 3.000000 0.525938
90.589686 19.676197 6.000000 5.064361
101.032349 20.412394 3.000000 4.927587
53.063880 21.896710 4.000000 0.499533
62.561801 20.351799 2.000000 1.276711
119.282787 23.797454 8.000000 2.145984
91.171036 20.583964 3.000000 5.985406
91.552031 19.451005 3.000000 1.588984
106.264360 21.248446 3.000000 5.708219
49.547208 20.913235 5.000000 5.952602
83.852015 20.613161 1.000000 2.333981
64.181497 19.812105 2.000000 1.657763
96.901033 20.680039 5.000000 3.098187
92.178721 23.240976 2.000000 5.635621
125.320802 21.953509 2.000000 4.214891
101.651545 21.727297 3.000000 5.783197
62.652690 21.505100 3.000000 1.261844
61.721293 17.209664 3.000000 2.629288
102.134902 22.393184 5.000000 8.981348
78.976755 23.215986 4.000000 1.082188
69.674037 19.485260 3.000000 2.337959
104.789108 21.135126 4.000000 6.043500
58.817973 22.462713 4.000000 3.622652
84.536332 23.699680 0.000000 1.703353
82.324626 24.252029 5.000000 1.920593
118.714681 19.239326 0.000000 2.613960
90.752035 17.408793 1.000000 6.567519
98.853005 21.261544 5.000000 0.974663
102.483381 20.599167 5.000000 6.950202
90.623220 25.209773 9.000000 3.922561
71.566840 23.033431 4.000000 4.159203
59.620277 20.483683 7.000000 3.657141
78.746300 18.852753 4.000000 5.035627
79.266159 19.073640 2.000000 4.304757
84.074103 20.863128 4.000000 3.030222
99.840685 18.515119 3.000000 3.039812
130.911375 22.321534 5.000000 2.861457
123.776083 19.986455 4.000000 4.553979
83.242329 20.247639 4.000000 3.046552
54.066697 21.041977 6.000000 6.769888
81.625620 20.264038 7.000000 6.268040
79.701361 20.593193 3.000000 4.629204
96.666560 19.723887 3.000000 3.980728
92.305927 23.204758 2.000000 3.351664
67.916403 21.557061 3.000000 5.029824
83.344032 25.415529 3.000000 7.935699
62.718035 21.093056 5.000000 3.818964
83.293646 19.001814 3.000000 2.257152
113.009931 19.477338 3.000000 1.008414
84.897882 22.975369 3.000000 8.439632
75.289118 25.891992 6.000000 5.445071
87.769352 23.949032 5.000000 3.848775
67.495847 23.787999 3.000000 3.567569
45.522560 21.522260 6.000000 3.391745
111.599070 20.716479 4.000000 3.444528
116.763291 22.006306 4.000000 5.272982
56.937799 21.312064 4.000000 2.210864
67.313599 20.082183 2.000000 3.762262
66.293390 19.064125 1.000000 3.935106
68.583050 19.518068 5.000000 6.072305
92.835640 22.359278 8.000000 1.308325
79.755745 21.323895 2.000000 7.331757
121.151112 19.621708 7.000000 4.464438
89.557006 23.639472 4.000000 5.613158
89.209863 21.039741 5.000000 8.588126
120.699223 20.511992 2.000000 2.814174
99.578306 21.287985 5.000000 8.400140
102.466320 21.159667 1.000000 2.333247
83.385603 18.227008 4.000000 3.355688
62.614421 18.870630 3.000000 8.605365
47.746142 22.922184 3.000000 8.610390
107.489002 22.777590 6.000000 4.522186
96.369586 21.632603 4.000000 5.468677
81.877274 22.635895 4.000000 3.537927
102.494495 21.723194 4.000000 6.067908
88.553572 22.027257 5.000000 6.980574
77.972986 18.110362 2.000000 1.449955
146.301970 20.563695 3.000000 6.160605
98.472817 20.593015 0.000000 3.300500
92.047360 22.086306 3.000000 4.867144
68.245691 25.721535 3.000000 2.571827
66.721391 18.846872 0.000000 1.577791
62.904734 19.392364 4.000000 3.674530
96.043224 23.694337 4.000000 2.176623
73.937800 19.905599 3.000000 3.017193
105.308140 22.316725 3.000000 0.999446
46.723294 19.104953 3.000000 3.916821
95.862879 23.133316 6.000000 3.450546
82.672364 18.733919 3.000000 2.716860
88.496455 20.424080 0.000000 6.091662
64.926606 16.579196 3.000000 5.680949
123.820684 23.161222 5.000000 5.981494
110.903206 18.542230 4.000000 2.265908
84.121548 21.094175 2.000000 3.627267
116.718931 20.554686 5.000000 4.501457
74.424118 22.155977 1.000000 6.662955
99.176983 20.199580 2.000000 5.192850
105.212399 23.387193 6.000000 5.962871
99.927282 18.779323 7.000000 6.342560
91.624825 21.206873 4.000000 6.614151
111.364308 23.410590 2.000000 3.504061
115.307516 18.958721 2.000000 5.440292
98.155624 21.146532 3.000000 2.977278
130.822501 18.089200 4.000000 2.537624
85.047371 20.539338 4.000000 5.193277
80.125195 19.403092 4.000000 0.579374
84.034854 22.788100 6.000000 1.804003
62.937868 19.260187 5.000000 3.421934
97.838504 18.159519 2.000000 6.327051
75.834820 22.856436 3.000000 2.519586
109.685762 21.431623 7.000000 2.795086
86.807698 20.576481 7.000000 6.826993
93.789654 21.052854 4.000000 3.299322
102.347431 22.055215 4.000000 4.599384
89.362164 20.908955 8.000000 5.262860
72.529177 21.268056 3.000000 5.192806
110.491280 20.930211 5.000000 4.638878
76.304067 22.099272 7.000000 4.521948
63.826538 20.787384 2.000000 5.670615
79.678919 17.060894 4.000000 4.790803
95.248931 19.288836 0.000000 2.194399
74.459843 20.547535 2.000000 4.385228
122.452765 18.973769 4.000000 3.069342
87.546528 21.913941 1.000000 4.440214
91.391137 23.868403 6.000000 4.446982
125.483998 24.845881 2.000000 3.595219
70.269947 20.561407 3.000000 2.945957
104.929846 21.160484 5.000000 1.270719
51.762498 21.801117 1.000000 3.062872
75.132543 19.459240 6.000000 2.523752
102.451402 18.121679 3.000000 7.546606
97.062597 20.653292 5.000000 3.480879
99.721975 21.120043 5.000000 6.119801
92.299869 20.847138 3.000000 2.305060
103.756093 21.186659 1.000000 5.653095
126.082380 20.610058 3.000000 3.881333
147.831655 21.923790 5.000000 8.072799
91.517995 21.538963 4.000000 2.509587
128.386726 23.964567 5.000000 6.668240
141.586309 15.841087 4.000000 4.406142
94.745798 18.634376 6.000000 5.230176
75.607355 21.140088 2.000000 3.886426
92.826878 24.208581 4.000000 3.009881
74.669821 21.875092 5.000000 3.592663
108.016877 19.082001 4.000000 3.738378
84.259593 21.306556 3.000000 2.923354
87.280147 20.329402 8.000000 2.047415
125.328072 20.607326 10.000000 6.524531
121.020373 18.285349 1.000000 5.086631
105.990296 17.757979 5.000000 5.834659
130.021420 21.135969 1.000000 0.639932
90.855221 21.514493 7.000000 1.978781
69.653112 19.805074 5.000000 3.324427
95.205244 20.148552 4.000000 8.731363
77.481502 20.256208 3.000000 1.662826
101.912991 21.481126 3.000000 6.660651
127.233369 20.286507 2.000000 5.467920
73.685949 22.142770 4.000000 5.878284
76.221684 23.539091 3.000000 3.637770
81.947603 19.475121 4.000000 4.711788
68.891965 23.399915 4.000000 6.468940
76.578662 18.043787 5.000000 1.688175
67.688984 19.668497 2.000000 5.731887
113.841773 22.931900 3.000000 6.376195
100.194767 19.998968 2.000000 4.123072
81.271862 21.551505 5.000000 3.666735
120.453310 19.242556 5.000000 7.033493
104.051203 23.070890 7.000000 4.855912
80.127762 22.074595 5.000000 7.303068
77.545892 20.389425 4.000000 8.234671
115.091705 24.001702 7.000000 3.169219
101.321931 23.523938 5.000000 3.739872
77.919053 21.056141 2.000000 8.061731
114.751346 22.564819 2.000000 7.537117
93.856651 19.748441 5.000000 7.097868
86.042209 21.123523 6.000000 1.722632
106.935890 20.339580 3.000000 3.951558
111.805864 16.750900 4.000000 6.268302
