# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
8.665999023437500000e+03 9.580408935546875000e+02 9.366339111328125000e+01 4.087320709228515625e+01 3.599601745605468750e+01
8.667249023437500000e+03 9.180368652343750000e+02 6.848643493652343750e+01 3.073224449157714844e+01 2.305010223388671875e+01
8.668499023437500000e+03 9.413683471679687500e+02 8.712168121337890625e+01 5.083554458618164062e+01 3.625108337402343750e+01
8.669749023437500000e+03 9.842846679687500000e+02 1.060069122314453125e+02 6.847619628906250000e+01 4.868924331665039062e+01
8.670999023437500000e+03 9.135766601562500000e+02 7.883242034912109375e+01 4.319872283935546875e+01 2.791703224182128906e+01
8.672249023437500000e+03 8.975942382812500000e+02 5.312467575073242188e+01 2.434428596496582031e+01 1.676421356201171875e+01
8.673499023437500000e+03 9.187323608398437500e+02 7.157211303710937500e+01 4.190630340576171875e+01 2.544476509094238281e+01
8.674749023437500000e+03 9.340606079101562500e+02 9.249077606201171875e+01 5.031056594848632812e+01 3.500689315795898438e+01
8.675999023437500000e+03 9.272932128906250000e+02 7.309686279296875000e+01 4.381513595581054688e+01 2.817203903198242188e+01
8.677249023437500000e+03 8.975885009765625000e+02 5.455051422119140625e+01 2.809768295288085938e+01 1.463227462768554688e+01
8.678499023437500000e+03 8.554367065429687500e+02 5.353145599365234375e+01 2.940605926513671875e+01 1.722288131713867188e+01
8.679749023437500000e+03 8.576249389648437500e+02 7.439799499511718750e+01 4.285300445556640625e+01 2.419609069824218750e+01
8.680999023437500000e+03 8.889669189453125000e+02 7.399967956542968750e+01 3.913354110717773438e+01 2.770350646972656250e+01
8.682249023437500000e+03 8.839522705078125000e+02 6.108570480346679688e+01 2.704240226745605469e+01 1.603275680541992188e+01
8.683499023437500000e+03 8.815086059570312500e+02 5.870083618164062500e+01 2.325400352478027344e+01 1.339069938659667969e+01
8.684749023437500000e+03 8.653928833007812500e+02 5.892784500122070312e+01 3.067860984802246094e+01 1.722664070129394531e+01
8.685999023437500000e+03 9.097282104492187500e+02 6.189304733276367188e+01 3.190052413940429688e+01 2.176547431945800781e+01
8.687249023437500000e+03 8.993397827148437500e+02 5.983877182006835938e+01 2.973294830322265625e+01 1.769649124145507812e+01
8.688499023437500000e+03 8.844723510742187500e+02 5.013532257080078125e+01 2.172165298461914062e+01 1.380104541778564453e+01
8.689749023437500000e+03 9.182147827148437500e+02 5.795095825195312500e+01 1.978338623046875000e+01 1.269364643096923828e+01
8.690999023437500000e+03 9.369021606445312500e+02 6.375044631958007812e+01 2.564123535156250000e+01 1.670846176147460938e+01
8.692249023437500000e+03 9.218658447265625000e+02 5.912249374389648438e+01 2.603687477111816406e+01 1.815874099731445312e+01
8.693499023437500000e+03 9.353549194335937500e+02 5.922905349731445312e+01 2.246425247192382812e+01 1.675244331359863281e+01
8.694749023437500000e+03 9.221398315429687500e+02 5.367054748535156250e+01 2.016531181335449219e+01 1.482485198974609375e+01
8.695999023437500000e+03 9.138213500976562500e+02 5.568813705444335938e+01 2.072866439819335938e+01 1.544268131256103516e+01
8.697249023437500000e+03 9.652774658203125000e+02 5.336948776245117188e+01 2.125399017333984375e+01 1.486194801330566406e+01
8.698499023437500000e+03 8.751763305664062500e+02 7.150266265869140625e+01 2.298477363586425781e+01 1.830364418029785156e+01
8.699749023437500000e+03 9.143656616210937500e+02 6.302037429809570312e+01 2.512427330017089844e+01 1.884163665771484375e+01
8.700999023437500000e+03 9.669873046875000000e+02 6.468977355957031250e+01 2.510843276977539062e+01 1.335177230834960938e+01
8.702249023437500000e+03 9.352271118164062500e+02 5.674418258666992188e+01 1.871139335632324219e+01 1.363182067871093750e+01
8.703499023437500000e+03 9.625120849609375000e+02 5.227157592773437500e+01 2.086141967773437500e+01 1.570640182495117188e+01
8.704749023437500000e+03 9.561891479492187500e+02 6.227070999145507812e+01 2.178810691833496094e+01 1.702306556701660156e+01
8.705999023437500000e+03 9.845714111328125000e+02 6.719748687744140625e+01 2.172233200073242188e+01 2.121316146850585938e+01
8.707249023437500000e+03 9.490816650390625000e+02 6.567005920410156250e+01 2.353247642517089844e+01 1.933445167541503906e+01
8.708499023437500000e+03 9.540842895507812500e+02 6.717227172851562500e+01 2.162318229675292969e+01 1.827325630187988281e+01
8.709749023437500000e+03 8.966817626953125000e+02 6.361422729492187500e+01 1.598285198211669922e+01 1.398134231567382812e+01
8.710999023437500000e+03 9.621204223632812500e+02 6.198762893676757812e+01 1.503652763366699219e+01 1.478734111785888672e+01
8.712249023437500000e+03 9.063937988281250000e+02 5.633050918579101562e+01 1.785693550109863281e+01 1.451379966735839844e+01
8.713499023437500000e+03 8.720867919921875000e+02 5.542621231079101562e+01 1.466676902770996094e+01 1.328753566741943359e+01
8.714749023437500000e+03 8.628155517578125000e+02 6.363220214843750000e+01 1.435233974456787109e+01 1.285432720184326172e+01
8.715999023437500000e+03 8.606911621093750000e+02 5.609677886962890625e+01 1.680110549926757812e+01 1.226079845428466797e+01
8.717249023437500000e+03 8.924845581054687500e+02 5.117187881469726562e+01 1.530499172210693359e+01 1.216128921508789062e+01
8.718499023437500000e+03 8.913807983398437500e+02 5.583283615112304688e+01 1.514402389526367188e+01 1.316623497009277344e+01
8.719749023437500000e+03 9.470996704101562500e+02 7.093772125244140625e+01 1.444668960571289062e+01 1.278057098388671875e+01
8.720999023437500000e+03 9.582153930664062500e+02 7.399759674072265625e+01 1.859181785583496094e+01 1.879602622985839844e+01
8.722249023437500000e+03 9.505104980468750000e+02 7.524188995361328125e+01 1.686859321594238281e+01 1.713519477844238281e+01
8.723499023437500000e+03 9.725273437500000000e+02 7.650936126708984375e+01 1.625897789001464844e+01 1.721259307861328125e+01
8.724749023437500000e+03 9.641688842773437500e+02 6.930985260009765625e+01 1.888026618957519531e+01 1.342049407958984375e+01
8.725999023437500000e+03 9.474918823242187500e+02 5.606027221679687500e+01 1.693245697021484375e+01 1.812531280517578125e+01
8.727249023437500000e+03 9.496384277343750000e+02 6.392829513549804688e+01 1.946766662597656250e+01 1.865533638000488281e+01
8.728499023437500000e+03 9.566602783203125000e+02 6.049560928344726562e+01 1.690213012695312500e+01 1.685740280151367188e+01
8.729749023437500000e+03 9.513621215820312500e+02 6.332006454467773438e+01 1.626894378662109375e+01 1.290197658538818359e+01
8.730999023437500000e+03 9.999113159179687500e+02 5.874479675292968750e+01 1.669713592529296875e+01 1.395579528808593750e+01
8.732249023437500000e+03 9.743369140625000000e+02 6.439084625244140625e+01 1.620668983459472656e+01 1.206799888610839844e+01
8.733499023437500000e+03 9.747002563476562500e+02 6.656298828125000000e+01 1.620795822143554688e+01 1.431175899505615234e+01
8.734749023437500000e+03 9.497051391601562500e+02 6.455977630615234375e+01 1.851921081542968750e+01 1.604619979858398438e+01
8.735999023437500000e+03 9.778177490234375000e+02 7.196279144287109375e+01 1.686531448364257812e+01 1.431857109069824219e+01
8.737249023437500000e+03 9.418325805664062500e+02 7.023046112060546875e+01 1.906607055664062500e+01 1.772095489501953125e+01
8.738499023437500000e+03 9.561505737304687500e+02 7.940446472167968750e+01 1.974163055419921875e+01 1.569113254547119141e+01
8.739749023437500000e+03 9.879818725585937500e+02 6.617703247070312500e+01 1.680639648437500000e+01 1.573521137237548828e+01
8.740999023437500000e+03 9.578688354492187500e+02 7.260840606689453125e+01 1.832108688354492188e+01 1.617017745971679688e+01
8.742249023437500000e+03 9.717821044921875000e+02 5.878255844116210938e+01 1.626331901550292969e+01 1.257714748382568359e+01
8.743499023437500000e+03 9.581472778320312500e+02 5.675778579711914062e+01 1.629893875122070312e+01 1.286791706085205078e+01
8.744749023437500000e+03 9.203268432617187500e+02 6.277735900878906250e+01 1.624093246459960938e+01 1.192981338500976562e+01
8.745999023437500000e+03 9.315629882812500000e+02 5.973632431030273438e+01 1.656707954406738281e+01 1.179241085052490234e+01
8.747249023437500000e+03 8.984884643554687500e+02 4.952682113647460938e+01 1.743939208984375000e+01 1.141418552398681641e+01
8.748499023437500000e+03 8.819363403320312500e+02 5.258348464965820312e+01 1.764000320434570312e+01 1.297909164428710938e+01
8.749749023437500000e+03 8.898864746093750000e+02 6.160946273803710938e+01 1.860260772705078125e+01 1.211694908142089844e+01
8.750999023437500000e+03 8.704841308593750000e+02 5.305915451049804688e+01 1.794085311889648438e+01 1.374401092529296875e+01
8.752249023437500000e+03 8.449234008789062500e+02 5.498377609252929688e+01 1.678248405456542969e+01 1.276595687866210938e+01
8.753499023437500000e+03 8.301643066406250000e+02 5.373432540893554688e+01 1.784402656555175781e+01 1.219777965545654297e+01
8.754749023437500000e+03 8.536135864257812500e+02 5.129500198364257812e+01 1.664852523803710938e+01 1.372439098358154297e+01
8.755999023437500000e+03 8.177275390625000000e+02 5.325887680053710938e+01 1.985408592224121094e+01 1.600101661682128906e+01
8.757249023437500000e+03 9.081626586914062500e+02 7.255432128906250000e+01 3.657976531982421875e+01 3.442206192016601562e+01
8.758499023437500000e+03 9.472344970703125000e+02 1.098859100341796875e+02 6.563819885253906250e+01 5.622422790527343750e+01
8.759749023437500000e+03 1.044213256835937500e+03 1.505550842285156250e+02 1.081542358398437500e+02 8.960193634033203125e+01
8.760999023437500000e+03 1.103670532226562500e+03 1.932471771240234375e+02 1.286483154296875000e+02 1.171156845092773438e+02
8.762249023437500000e+03 9.444906005859375000e+02 1.140373382568359375e+02 7.268696594238281250e+01 7.363650512695312500e+01
8.763499023437500000e+03 8.734254760742187500e+02 6.097337341308593750e+01 2.705026626586914062e+01 2.626063919067382812e+01
8.764749023437500000e+03 9.712399291992187500e+02 9.138158416748046875e+01 5.031711196899414062e+01 4.440084075927734375e+01
8.765999023437500000e+03 1.135638793945312500e+03 1.726917114257812500e+02 1.305518798828125000e+02 1.071510162353515625e+02
8.767249023437500000e+03 1.260015747070312500e+03 2.445722045898437500e+02 1.840374603271484375e+02 1.553690032958984375e+02
8.768499023437500000e+03 1.089443481445312500e+03 1.537495880126953125e+02 1.146305007934570312e+02 9.298326873779296875e+01
8.769749023437500000e+03 1.015879272460937500e+03 6.472507476806640625e+01 3.367826461791992188e+01 2.904226303100585938e+01
8.770999023437500000e+03 9.825676879882812500e+02 5.494931411743164062e+01 1.788092613220214844e+01 1.360969352722167969e+01
8.772249023437500000e+03 9.659823608398437500e+02 4.665460586547851562e+01 1.838896369934082031e+01 1.218231582641601562e+01
8.773499023437500000e+03 1.057186157226562500e+03 6.313618850708007812e+01 2.728316879272460938e+01 2.347205924987792969e+01
8.774749023437500000e+03 1.143131958007812500e+03 1.230890884399414062e+02 6.430567932128906250e+01 5.979902648925781250e+01
8.775999023437500000e+03 1.319242919921875000e+03 2.012298278808593750e+02 1.220600051879882812e+02 1.182017135620117188e+02
8.777249023437500000e+03 1.491447753906250000e+03 2.844824218750000000e+02 1.937072601318359375e+02 1.727089538574218750e+02
8.778499023437500000e+03 1.329536010742187500e+03 2.280087432861328125e+02 1.641479339599609375e+02 1.318374938964843750e+02
8.779749023437500000e+03 1.090150024414062500e+03 7.708105468750000000e+01 4.822129821777343750e+01 3.664159774780273438e+01
8.780999023437500000e+03 1.032471801757812500e+03 6.253925323486328125e+01 1.979133033752441406e+01 1.182858943939208984e+01
8.782249023437500000e+03 1.010666198730468750e+03 5.365141677856445312e+01 1.811827659606933594e+01 1.181680488586425781e+01
8.783499023437500000e+03 1.069376586914062500e+03 5.129633331298828125e+01 1.717339897155761719e+01 1.081786727905273438e+01
8.784749023437500000e+03 1.107070190429687500e+03 5.584428024291992188e+01 1.850502204895019531e+01 1.198965644836425781e+01
8.785999023437500000e+03 1.082374511718750000e+03 6.161635971069335938e+01 2.425155639648437500e+01 1.202207660675048828e+01
8.787249023437500000e+03 1.067402709960937500e+03 6.472238159179687500e+01 2.153294754028320312e+01 1.613503837585449219e+01
8.788499023437500000e+03 1.124871948242187500e+03 7.568685913085937500e+01 2.856192588806152344e+01 2.826835632324218750e+01
8.789749023437500000e+03 1.324355712890625000e+03 1.418972625732421875e+02 8.142577362060546875e+01 7.225093841552734375e+01
8.790999023437500000e+03 1.286708496093750000e+03 1.573474578857421875e+02 9.191231536865234375e+01 8.465854644775390625e+01
8.792249023437500000e+03 1.211331542968750000e+03 8.413417816162109375e+01 4.402442169189453125e+01 3.277280807495117188e+01
8.793499023437500000e+03 1.192747070312500000e+03 6.628298187255859375e+01 2.326687431335449219e+01 1.537497615814208984e+01
8.794749023437500000e+03 1.192162963867187500e+03 6.778609466552734375e+01 1.970186042785644531e+01 1.731272125244140625e+01
8.795999023437500000e+03 1.124833740234375000e+03 6.393196868896484375e+01 1.705346298217773438e+01 1.441242694854736328e+01
8.797249023437500000e+03 1.153964721679687500e+03 5.860757446289062500e+01 1.888520050048828125e+01 1.543215560913085938e+01
8.798499023437500000e+03 1.140846435546875000e+03 6.386293029785156250e+01 1.983990287780761719e+01 1.459415721893310547e+01
8.799749023437500000e+03 1.177258300781250000e+03 6.348312377929687500e+01 2.015592956542968750e+01 1.473363685607910156e+01
8.800999023437500000e+03 1.106450317382812500e+03 7.178787994384765625e+01 2.027848625183105469e+01 1.390437793731689453e+01
8.802249023437500000e+03 1.103351562500000000e+03 6.235216140747070312e+01 2.029921913146972656e+01 1.567003536224365234e+01
8.803499023437500000e+03 1.166522338867187500e+03 6.210127639770507812e+01 1.755679512023925781e+01 1.860727500915527344e+01
8.804749023437500000e+03 1.064177612304687500e+03 6.858348083496093750e+01 1.849901580810546875e+01 1.841969108581542969e+01
8.805999023437500000e+03 1.079579345703125000e+03 6.781121826171875000e+01 2.044872283935546875e+01 1.589219474792480469e+01
8.807249023437500000e+03 1.056816162109375000e+03 6.666042327880859375e+01 1.943939208984375000e+01 1.745752716064453125e+01
8.808499023437500000e+03 1.081189575195312500e+03 7.922548675537109375e+01 3.080491828918457031e+01 2.728228950500488281e+01
8.809749023437500000e+03 1.039630371093750000e+03 8.369939422607421875e+01 2.793290519714355469e+01 2.896411514282226562e+01
8.810999023437500000e+03 1.021074707031250000e+03 7.772862243652343750e+01 2.521605300903320312e+01 2.222283744812011719e+01
8.812249023437500000e+03 1.039483398437500000e+03 6.478227233886718750e+01 1.851668167114257812e+01 1.584964370727539062e+01
8.813499023437500000e+03 9.803899536132812500e+02 6.166127014160156250e+01 1.924746704101562500e+01 1.662051582336425781e+01
8.814749023437500000e+03 9.681126708984375000e+02 7.074703979492187500e+01 2.055178451538085938e+01 1.667488670349121094e+01
8.815999023437500000e+03 9.866763916015625000e+02 6.139422607421875000e+01 2.092637634277343750e+01 1.665304946899414062e+01
8.817249023437500000e+03 9.551994628906250000e+02 6.308091735839843750e+01 2.029166221618652344e+01 1.453962993621826172e+01
8.818499023437500000e+03 9.674391479492187500e+02 6.253611755371093750e+01 1.992670059204101562e+01 1.539460182189941406e+01
8.819749023437500000e+03 9.750110473632812500e+02 6.267037963867187500e+01 1.778966903686523438e+01 1.667165565490722656e+01
8.820999023437500000e+03 9.513427734375000000e+02 7.858252716064453125e+01 2.259002876281738281e+01 1.825522994995117188e+01
8.822249023437500000e+03 9.715781250000000000e+02 6.181215667724609375e+01 2.341817665100097656e+01 1.819085693359375000e+01
8.823499023437500000e+03 1.009092407226562500e+03 8.796444702148437500e+01 5.062025070190429688e+01 4.567350006103515625e+01
8.824749023437500000e+03 1.204891845703125000e+03 1.992283020019531250e+02 1.670338745117187500e+02 1.638056640625000000e+02
8.825999023437500000e+03 1.775696655273437500e+03 7.801090087890625000e+02 5.945860595703125000e+02 6.127831420898437500e+02
8.827249023437500000e+03 1.745926635742187500e+03 8.083843383789062500e+02 6.311640014648437500e+02 6.522619628906250000e+02
8.828499023437500000e+03 1.098485107421875000e+03 2.009328155517578125e+02 1.207981033325195312e+02 1.560112304687500000e+02
8.829749023437500000e+03 8.901410522460937500e+02 7.446321105957031250e+01 3.793112945556640625e+01 2.978092193603515625e+01
8.830999023437500000e+03 8.806563720703125000e+02 7.559748840332031250e+01 3.376733779907226562e+01 2.740826034545898438e+01
8.832249023437500000e+03 9.176060180664062500e+02 8.193872070312500000e+01 4.551290130615234375e+01 4.140765380859375000e+01
8.833499023437500000e+03 9.454956665039062500e+02 9.342294311523437500e+01 5.289495468139648438e+01 4.472336959838867188e+01
8.834749023437500000e+03 1.050417358398437500e+03 1.582754974365234375e+02 1.156332473754882812e+02 1.070737075805664062e+02
8.835999023437500000e+03 1.192216064453125000e+03 2.713705139160156250e+02 2.088829956054687500e+02 1.996999969482421875e+02
8.837249023437500000e+03 1.026380859375000000e+03 1.499399414062500000e+02 1.267383346557617188e+02 1.243861236572265625e+02
8.838499023437500000e+03 9.004029541015625000e+02 5.708053588867187500e+01 2.991862487792968750e+01 2.647997093200683594e+01
8.839749023437500000e+03 8.827901000976562500e+02 4.457090759277343750e+01 2.066370773315429688e+01 1.378595733642578125e+01
8.840999023437500000e+03 9.095664672851562500e+02 4.049942016601562500e+01 2.239895820617675781e+01 1.333624553680419922e+01
8.842249023437500000e+03 9.468937377929687500e+02 4.445875930786132812e+01 2.006524276733398438e+01 1.265478897094726562e+01
8.843499023437500000e+03 9.660021972656250000e+02 4.327481842041015625e+01 1.936520195007324219e+01 1.304863166809082031e+01
8.844749023437500000e+03 9.210504760742187500e+02 4.844269561767578125e+01 2.410106277465820312e+01 1.758199501037597656e+01
8.845999023437500000e+03 9.659275512695312500e+02 4.727171325683593750e+01 2.195797920227050781e+01 1.514054203033447266e+01
8.847249023437500000e+03 9.945343017578125000e+02 4.522585678100585938e+01 2.677272224426269531e+01 1.904489517211914062e+01
8.848499023437500000e+03 1.069989135742187500e+03 7.407698822021484375e+01 5.507666778564453125e+01 4.097197341918945312e+01
8.849749023437500000e+03 1.042356445312500000e+03 8.357509613037109375e+01 7.309230041503906250e+01 5.163768768310546875e+01
8.850999023437500000e+03 1.020990356445312500e+03 5.379738235473632812e+01 3.637067031860351562e+01 2.799003028869628906e+01
8.852249023437500000e+03 9.848275756835937500e+02 4.639686203002929688e+01 2.129402923583984375e+01 1.167542076110839844e+01
8.853499023437500000e+03 9.781976928710937500e+02 4.216270828247070312e+01 1.889563369750976562e+01 1.108648681640625000e+01
8.854749023437500000e+03 1.011088073730468750e+03 4.517358398437500000e+01 1.744096946716308594e+01 1.096287345886230469e+01
8.855999023437500000e+03 1.003463684082031250e+03 4.200563812255859375e+01 1.936908721923828125e+01 9.859664916992187500e+00
8.857249023437500000e+03 9.691992187500000000e+02 4.282951354980468750e+01 1.665288162231445312e+01 1.141922664642333984e+01
8.858499023437500000e+03 9.794157714843750000e+02 4.243757247924804688e+01 1.654124259948730469e+01 1.204983329772949219e+01
8.859749023437500000e+03 9.959140014648437500e+02 5.007981491088867188e+01 1.746408271789550781e+01 1.199955654144287109e+01
8.860999023437500000e+03 1.050963745117187500e+03 5.869555282592773438e+01 2.058840560913085938e+01 1.459532451629638672e+01
8.862249023437500000e+03 1.061502197265625000e+03 5.184426498413085938e+01 2.270622825622558594e+01 1.499697399139404297e+01
8.863499023437500000e+03 1.035186035156250000e+03 4.543519592285156250e+01 1.961905670166015625e+01 1.637678146362304688e+01
8.864749023437500000e+03 1.161389282226562500e+03 5.867828750610351562e+01 2.600074005126953125e+01 2.805905723571777344e+01
8.865999023437500000e+03 1.330374755859375000e+03 1.503285675048828125e+02 7.507792663574218750e+01 7.688158416748046875e+01
8.867249023437500000e+03 1.471968750000000000e+03 1.861452636718750000e+02 1.130108489990234375e+02 1.023138961791992188e+02
8.868499023437500000e+03 1.286519042968750000e+03 9.476869201660156250e+01 6.642366027832031250e+01 4.727354812622070312e+01
8.869749023437500000e+03 1.164113281250000000e+03 5.933912277221679688e+01 2.078619194030761719e+01 1.636329078674316406e+01
8.870999023437500000e+03 1.272541259765625000e+03 5.722400283813476562e+01 1.824476432800292969e+01 1.191210746765136719e+01
8.872249023437500000e+03 1.176544311523437500e+03 5.961954498291015625e+01 1.592826175689697266e+01 1.168827724456787109e+01
8.873499023437500000e+03 1.201511352539062500e+03 6.364824676513671875e+01 1.628642463684082031e+01 9.336852073669433594e+00
8.874749023437500000e+03 1.166185791015625000e+03 6.166656494140625000e+01 1.644074821472167969e+01 1.328506851196289062e+01
8.875999023437500000e+03 1.202370483398437500e+03 6.076048660278320312e+01 1.394740295410156250e+01 1.044541072845458984e+01
8.877249023437500000e+03 1.199518676757812500e+03 6.164329910278320312e+01 1.527242851257324219e+01 1.245373630523681641e+01
8.878499023437500000e+03 1.133305786132812500e+03 6.024383163452148438e+01 1.891764450073242188e+01 1.376025676727294922e+01
8.879749023437500000e+03 1.098308715820312500e+03 5.899015426635742188e+01 1.729439163208007812e+01 1.529059982299804688e+01
8.880999023437500000e+03 1.091411499023437500e+03 6.545709991455078125e+01 2.055638313293457031e+01 1.631268310546875000e+01
8.882249023437500000e+03 1.083903198242187500e+03 6.392728805541992188e+01 2.254436492919921875e+01 2.613967704772949219e+01
8.883499023437500000e+03 1.154054931640625000e+03 1.608783416748046875e+02 1.096119537353515625e+02 1.302987823486328125e+02
8.884749023437500000e+03 1.733896972656250000e+03 5.800739746093750000e+02 3.542882690429687500e+02 4.367857971191406250e+02
8.885999023437500000e+03 1.746214233398437500e+03 5.670739135742187500e+02 3.132383728027343750e+02 3.738270874023437500e+02
8.887249023437500000e+03 1.114286987304687500e+03 1.277743377685546875e+02 7.751306152343750000e+01 7.028462219238281250e+01
8.888499023437500000e+03 9.459586791992187500e+02 6.641684722900390625e+01 3.005072593688964844e+01 2.107597732543945312e+01
8.889749023437500000e+03 9.453720092773437500e+02 7.116416168212890625e+01 2.507431602478027344e+01 2.014037704467773438e+01
8.890999023437500000e+03 9.524550170898437500e+02 6.637269592285156250e+01 1.883634757995605469e+01 1.623900985717773438e+01
8.892249023437500000e+03 9.447012939453125000e+02 6.379618453979492188e+01 2.364209556579589844e+01 1.750277137756347656e+01
8.893499023437500000e+03 9.658728027343750000e+02 6.739990234375000000e+01 2.082304191589355469e+01 1.852770042419433594e+01
8.894749023437500000e+03 9.326377563476562500e+02 6.614215850830078125e+01 2.748801994323730469e+01 2.440670013427734375e+01
8.895999023437500000e+03 9.281915893554687500e+02 6.850067901611328125e+01 2.544612693786621094e+01 2.485303878784179688e+01
8.897249023437500000e+03 9.238192749023437500e+02 6.172100830078125000e+01 2.673686408996582031e+01 2.011822128295898438e+01
8.898499023437500000e+03 8.857351074218750000e+02 7.845394134521484375e+01 2.161158752441406250e+01 1.711240959167480469e+01
8.899749023437500000e+03 8.968731689453125000e+02 6.978797149658203125e+01 2.287677192687988281e+01 2.320663261413574219e+01
8.900999023437500000e+03 9.353951416015625000e+02 1.029396820068359375e+02 8.788793182373046875e+01 7.159359741210937500e+01
8.902249023437500000e+03 1.088726928710937500e+03 2.584999694824218750e+02 1.744919433593750000e+02 1.811487884521484375e+02
8.903499023437500000e+03 1.005351196289062500e+03 2.290083923339843750e+02 1.389106445312500000e+02 1.618780822753906250e+02
8.904749023437500000e+03 8.285336914062500000e+02 9.275005340576171875e+01 4.076467132568359375e+01 4.289218521118164062e+01
8.905999023437500000e+03 8.161920776367187500e+02 6.478836822509765625e+01 2.799816703796386719e+01 2.038144874572753906e+01
8.907249023437500000e+03 8.008834838867187500e+02 6.190036392211914062e+01 3.019335174560546875e+01 2.113096618652343750e+01
8.908499023437500000e+03 8.154689331054687500e+02 6.620365905761718750e+01 3.090479660034179688e+01 2.234967041015625000e+01
8.909749023437500000e+03 8.176125488281250000e+02 6.088857269287109375e+01 3.041668891906738281e+01 2.130579566955566406e+01
8.910999023437500000e+03 7.648935546875000000e+02 5.080709075927734375e+01 2.709590911865234375e+01 1.881996345520019531e+01
8.912249023437500000e+03 7.885510253906250000e+02 5.351649093627929688e+01 2.083084487915039062e+01 1.615910911560058594e+01
8.913499023437500000e+03 7.807138061523437500e+02 5.012359619140625000e+01 2.513678741455078125e+01 1.756274223327636719e+01
8.914749023437500000e+03 8.029232788085937500e+02 5.000267028808593750e+01 2.470430374145507812e+01 1.588962650299072266e+01
8.915999023437500000e+03 8.016566162109375000e+02 4.697852325439453125e+01 3.563317871093750000e+01 2.572719383239746094e+01
8.917249023437500000e+03 1.002616699218750000e+03 9.434972381591796875e+01 1.067268066406250000e+02 8.873021697998046875e+01
8.918499023437500000e+03 1.598995361328125000e+03 3.998655700683593750e+02 4.916050109863281250e+02 4.438442687988281250e+02
8.919749023437500000e+03 1.498357421875000000e+03 4.994462890625000000e+02 5.471895751953125000e+02 5.410629882812500000e+02
8.920999023437500000e+03 9.759643554687500000e+02 1.519414367675781250e+02 1.194776382446289062e+02 1.631229095458984375e+02
8.922249023437500000e+03 9.145045166015625000e+02 4.596646118164062500e+01 2.968693161010742188e+01 2.426875877380371094e+01
8.923499023437500000e+03 9.124273071289062500e+02 3.714007949829101562e+01 2.279100227355957031e+01 1.897629165649414062e+01
8.924749023437500000e+03 9.316362304687500000e+02 3.912151336669921875e+01 2.483117675781250000e+01 1.791356468200683594e+01
8.925999023437500000e+03 9.550802001953125000e+02 4.152967834472656250e+01 2.900618934631347656e+01 2.111889839172363281e+01
8.927249023437500000e+03 9.450614624023437500e+02 4.379202651977539062e+01 3.053415298461914062e+01 2.387753677368164062e+01
8.928499023437500000e+03 9.777559814453125000e+02 3.974482727050781250e+01 3.567566299438476562e+01 1.888265419006347656e+01
8.929749023437500000e+03 9.525239868164062500e+02 3.962288665771484375e+01 2.568428230285644531e+01 1.674781608581542969e+01
8.930999023437500000e+03 9.718634643554687500e+02 3.969617462158203125e+01 2.540143775939941406e+01 1.359890651702880859e+01
8.932249023437500000e+03 9.740880737304687500e+02 3.960382461547851562e+01 2.686106872558593750e+01 1.383529949188232422e+01
8.933499023437500000e+03 9.909875488281250000e+02 4.070525360107421875e+01 2.811926078796386719e+01 1.623505210876464844e+01
8.934749023437500000e+03 9.806328125000000000e+02 3.966562271118164062e+01 2.761691093444824219e+01 1.770841026306152344e+01
8.935999023437500000e+03 1.052031738281250000e+03 4.344505310058593750e+01 2.739638900756835938e+01 1.432536029815673828e+01
8.937249023437500000e+03 1.047985717773437500e+03 4.301485443115234375e+01 2.204874801635742188e+01 1.169999504089355469e+01
8.938499023437500000e+03 1.069812622070312500e+03 4.260793304443359375e+01 2.397427749633789062e+01 1.341486835479736328e+01
8.939749023437500000e+03 1.053844604492187500e+03 4.301324462890625000e+01 2.283109664916992188e+01 1.403772449493408203e+01
8.940999023437500000e+03 1.155315307617187500e+03 6.888251495361328125e+01 3.866681289672851562e+01 3.276703643798828125e+01
8.942249023437500000e+03 1.337209472656250000e+03 1.517626647949218750e+02 1.198453445434570312e+02 8.271038818359375000e+01
8.943499023437500000e+03 1.353957519531250000e+03 1.607446441650390625e+02 1.398502807617187500e+02 9.748467254638671875e+01
8.944749023437500000e+03 1.136898193359375000e+03 5.893379211425781250e+01 5.920475006103515625e+01 4.196219253540039062e+01
8.945999023437500000e+03 1.109131958007812500e+03 4.770780563354492188e+01 2.440294075012207031e+01 1.259972381591796875e+01
8.947249023437500000e+03 1.110067749023437500e+03 4.839513778686523438e+01 2.152382469177246094e+01 1.240979480743408203e+01
8.948499023437500000e+03 1.111470581054687500e+03 5.004288101196289062e+01 2.147718620300292969e+01 1.000865840911865234e+01
8.949749023437500000e+03 1.127314086914062500e+03 5.019844055175781250e+01 1.880118751525878906e+01 1.145949268341064453e+01
8.950999023437500000e+03 1.098124877929687500e+03 5.491238784790039062e+01 2.034630203247070312e+01 1.227969169616699219e+01
8.952249023437500000e+03 1.062627441406250000e+03 5.853065872192382812e+01 1.945819473266601562e+01 1.268032550811767578e+01
8.953499023437500000e+03 1.219703247070312500e+03 6.971749877929687500e+01 2.081364440917968750e+01 1.167775058746337891e+01
8.954749023437500000e+03 2.012878295898437500e+03 8.270480346679687500e+01 3.019454193115234375e+01 3.073931884765625000e+01
